m202 | 7.60 | 6.60 | 0.868421052631579
m203 | 9.20 | 5.60 | 0.6086956521739131
m204 | 7.20 | 5.60 | 0.7777777777777777
m205 | 8.60 | 5.60 | 0.6511627906976745
m206 | 7.30 | 8.30 | 0.8795180722891566
m207 | 6.80 | 5.60 | 0.8235294117647058
m208 | 7.90 | 6.60 | 0.8354430379746834
m209 | 7.40 | 6.20 | 0.8378378378378378
m210 | 4.70 | 8.00 | 0.5875
m211 | 5.50 | 5.60 | 0.9821428571428572
m212 | 7.00 | 8.00 | 0.875
m213 | 8.20 | 8.00 | 0.9756097560975611
m214 | 5.70 | 6.60 | 0.8636363636363638
m215 | 7.10 | 8.00 | 0.8875
m216 | 7.30 | 5.60 | 0.7671232876712328
m217 | 7.20 | 6.30 | 0.875
m218 | 7.30 | 8.50 | 0.8588235294117647
m219 | 6.60 | 8.50 | 0.776470588235294
m220 | 6.50 | 6.30 | 0.9692307692307692
m221 | 7.40 | 8.00 | 0.925
m222 | 7.10 | 8.00 | 0.8875
m223 | 6.70 | 8.30 | 0.8072289156626505
m224 | 7.00 | 5.60 | 0.7999999999999999
m225 | 7.70 | 5.60 | 0.7272727272727273
m226 | 7.10 | 7.20 | 0.986111111111111
m227 | 6.30 | 8.30 | 0.7590361445783131
m228 | 6.40 | 8.00 | 0.8
m229 | 7.20 | 6.20 | 0.8611111111111112
m230 | 7.50 | 6.30 | 0.84
m231 | 7.40 | 6.60 | 0.8918918918918918
m232 | 7.60 | 8.00 | 0.95
m233 | 7.90 | 5.60 | 0.7088607594936709
m234 | 6.50 | 7.80 | 0.8333333333333334
m235 | 7.60 | 6.30 | 0.8289473684210527
m236 | 8.50 | 8.00 | 0.9411764705882353
m237 | 7.80 | 8.00 | 0.975
m238 | 8.50 | 5.90 | 0.6941176470588235
m239 | 8.00 | 5.60 | 0.7
m240 | 6.90 | 8.00 | 0.8625
m241 | 4.90 | 8.30 | 0.5903614457831325
m242 | 6.60 | 8.00 | 0.825
m243 | 8.30 | 5.60 | 0.6746987951807228
m244 | 6.20 | 6.60 | 0.9393939393939394
m245 | 6.80 | 7.20 | 0.9444444444444444
m246 | 8.40 | 6.20 | 0.7380952380952381
m247 | 8.60 | 5.60 | 0.6511627906976745
m248 | 4.80 | 8.00 | 0.6
m249 | 7.80 | 5.60 | 0.7179487179487178
m250 | 6.00 | 6.60 | 0.9090909090909092
m251 | 6.10 | 6.30 | 0.9682539682539683
m252 | 7.10 | 8.00 | 0.8875
m253 | 8.40 | 8.30 | 0.9880952380952381
m254 | 7.90 | 8.00 | 0.9875
m255 | 6.00 | 7.20 | 0.8333333333333333
m256 | 7.80 | 8.50 | 0.9176470588235294
m257 | 6.90 | 8.00 | 0.8625
m258 | 6.70 | 6.30 | 0.9402985074626865
m259 | 6.90 | 7.20 | 0.9583333333333334
m260 | 6.50 | 7.20 | 0.9027777777777778
m261 | 5.40 | 7.20 | 0.75
m262 | 7.60 | 8.30 | 0.9156626506024095
m263 | 5.80 | 7.20 | 0.8055555555555556
m264 | 6.60 | 8.00 | 0.825
m265 | 7.30 | 8.00 | 0.9125
m266 | 8.00 | 5.60 | 0.7
m267 | 7.90 | 5.60 | 0.7088607594936709
m268 | 5.60 | 8.50 | 0.6588235294117646
m269 | 8.20 | 5.60 | 0.6829268292682926
m270 | 5.60 | 7.20 | 0.7777777777777777
m271 | 6.60 | 8.30 | 0.7951807228915662
m272 | 7.00 | 8.00 | 0.875
m273 | 4.10 | 8.00 | 0.5125
m274 | 7.80 | 8.00 | 0.975
m275 | 4.50 | 6.60 | 0.6818181818181819
m276 | 7.40 | 5.60 | 0.7567567567567567
m277 | 8.20 | 7.20 | 0.878048780487805
m278 | 4.10 | 5.60 | 0.7321428571428572
m279 | 7.20 | 5.60 | 0.7777777777777777
m280 | 4.00 | 8.50 | 0.47058823529411764
m281 | 7.50 | 6.30 | 0.84
m282 | 7.70 | 6.60 | 0.8571428571428571
m283 | 8.00 | 6.60 | 0.825
m284 | 6.80 | 5.60 | 0.8235294117647058
m285 | 7.10 | 5.60 | 0.7887323943661971
m286 | 6.80 | 8.00 | 0.85
m287 | 5.30 | 6.30 | 0.8412698412698413
m288 | 7.00 | 9.20 | 0.7608695652173914
m289 | 8.10 | 5.30 | 0.654320987654321
m290 | 3.20 | 7.20 | 0.4444444444444444
m291 | 6.50 | 5.60 | 0.8615384615384615
m292 | 7.30 | 6.60 | 0.9041095890410958
m293 | 8.00 | 6.60 | 0.825
m294 | 4.80 | 6.60 | 0.7272727272727273
m295 | 4.90 | 6.60 | 0.7424242424242425
m296 | 8.50 | 6.60 | 0.776470588235294
m297 | 8.50 | 7.20 | 0.8470588235294118
m298 | 8.60 | 6.20 | 0.7209302325581396
m299 | 8.00 | 6.60 | 0.825
m300 | 6.20 | 6.30 | 0.9841269841269842
m301 | 8.50 | 8.50 | 1.0
m302 | 7.80 | 5.60 | 0.7179487179487178
m303 | 6.50 | 5.60 | 0.8615384615384615
m304 | 7.40 | 4.90 | 0.6621621621621622
m305 | 8.30 | 8.30 | 1.0
m306 | 6.50 | 4.90 | 0.7538461538461538
m307 | 8.00 | 7.20 | 0.9
m308 | 7.00 | 8.00 | 0.875
m309 | 6.40 | 6.30 | 0.9843749999999999
m310 | 8.00 | 8.50 | 0.9411764705882353
m311 | 7.60 | 8.30 | 0.9156626506024095
m312 | 6.70 | 6.60 | 0.9850746268656716
m313 | 6.90 | 5.60 | 0.8115942028985507
m314 | 4.50 | 5.60 | 0.8035714285714286
m315 | 7.80 | 8.00 | 0.975
m316 | 6.80 | 6.30 | 0.9264705882352942
m317 | 7.00 | 7.20 | 0.9722222222222222
m318 | 7.80 | 9.20 | 0.8478260869565217
m319 | 5.70 | 8.00 | 0.7125
m320 | 8.20 | 6.60 | 0.8048780487804879
m321 | 6.30 | 8.30 | 0.7590361445783131
m322 | 5.70 | 6.20 | 0.9193548387096774
m323 | 8.30 | 7.20 | 0.8674698795180722
m324 | 8.20 | 6.20 | 0.7560975609756099
m325 | 5.90 | 7.20 | 0.8194444444444444
m326 | 7.90 | 6.30 | 0.7974683544303797
m327 | 3.30 | 6.30 | 0.5238095238095237
m328 | 6.50 | 7.20 | 0.9027777777777778
m329 | 8.10 | 5.60 | 0.691358024691358
m330 | 6.10 | 6.60 | 0.9242424242424242
m331 | 7.40 | 5.60 | 0.7567567567567567
m332 | 8.40 | 5.60 | 0.6666666666666665
m333 | 7.20 | 7.80 | 0.9230769230769231
m334 | 7.30 | 5.60 | 0.7671232876712328
m335 | 6.10 | 8.00 | 0.7625
m336 | 7.20 | 6.20 | 0.8611111111111112
m337 | 8.00 | 8.00 | 1.0
m338 | 6.10 | 7.20 | 0.8472222222222221
m339 | 5.30 | 8.30 | 0.6385542168674698
m340 | 7.40 | 7.20 | 0.9729729729729729
m341 | 8.10 | 6.60 | 0.8148148148148148
m342 | 6.70 | 6.60 | 0.9850746268656716
m343 | 7.30 | 5.60 | 0.7671232876712328
m344 | 6.60 | 8.00 | 0.825
m345 | 3.80 | 8.00 | 0.475
m346 | 6.80 | 8.00 | 0.85
m347 | 8.30 | 6.60 | 0.7951807228915662
m348 | 8.80 | 6.60 | 0.7499999999999999
m349 | 6.40 | 8.00 | 0.8
m350 | 6.80 | 8.30 | 0.8192771084337349
m351 | 5.80 | 7.20 | 0.8055555555555556
m352 | 7.50 | 8.50 | 0.8823529411764706
m353 | 7.50 | 6.30 | 0.84
m354 | 6.50 | 6.60 | 0.9848484848484849
m355 | 6.70 | 6.60 | 0.9850746268656716
m356 | 5.60 | 7.20 | 0.7777777777777777
m357 | 7.90 | 7.20 | 0.9113924050632911
m358 | 7.30 | 6.30 | 0.863013698630137
m359 | 5.10 | 8.00 | 0.6375
m360 | 5.30 | 8.30 | 0.6385542168674698
m361 | 4.10 | 7.20 | 0.5694444444444444
m362 | 3.90 | 8.30 | 0.4698795180722891
m363 | 6.00 | 5.60 | 0.9333333333333332
m364 | 8.20 | 8.00 | 0.9756097560975611
m365 | 7.80 | 5.60 | 0.7179487179487178
m366 | 7.50 | 6.30 | 0.84
m367 | 4.80 | 6.60 | 0.7272727272727273
m368 | 7.90 | 5.60 | 0.7088607594936709
m369 | 9.00 | 6.20 | 0.6888888888888889
m370 | 7.50 | 5.60 | 0.7466666666666666
m371 | 6.00 | 8.00 | 0.75
m372 | 8.80 | 5.60 | 0.6363636363636362
m373 | 8.10 | 5.60 | 0.691358024691358
m374 | 8.30 | 5.60 | 0.6746987951807228
m375 | 7.40 | 7.20 | 0.9729729729729729
m376 | 6.40 | 5.60 | 0.8749999999999999
m377 | 5.80 | 8.30 | 0.6987951807228915
m378 | 5.60 | 6.30 | 0.8888888888888888
m379 | 7.90 | 6.60 | 0.8354430379746834
m380 | 7.90 | 6.30 | 0.7974683544303797
m381 | 6.40 | 7.20 | 0.888888888888889
m382 | 5.40 | 7.20 | 0.75
m383 | 7.30 | 8.30 | 0.8795180722891566
m384 | 7.60 | 7.20 | 0.9473684210526316
m385 | 4.90 | 7.20 | 0.6805555555555556
m386 | 6.30 | 8.50 | 0.7411764705882353
m387 | 5.60 | 5.60 | 1.0
m388 | 3.90 | 6.30 | 0.6190476190476191
m389 | 6.60 | 8.00 | 0.825
m390 | 8.30 | 6.30 | 0.7590361445783131
m391 | 5.30 | 8.00 | 0.6625
m392 | 4.30 | 8.00 | 0.5375
m393 | 5.10 | 7.20 | 0.7083333333333333
m394 | 5.40 | 7.20 | 0.75
m395 | 7.40 | 7.20 | 0.9729729729729729
m396 | 7.30 | 4.90 | 0.6712328767123288
m397 | 7.50 | 5.60 | 0.7466666666666666
m398 | 7.30 | 8.00 | 0.9125
m399 | 7.40 | 8.00 | 0.925
m400 | 4.10 | 8.00 | 0.5125
m401 | 6.60 | 5.60 | 0.8484848484848485
m402 | 8.70 | 6.30 | 0.7241379310344829
m403 | 5.60 | 8.00 | 0.7
m404 | 3.30 | 6.60 | 0.5
m405 | 2.60 | 8.00 | 0.32499999999999996
m406 | 6.80 | 7.20 | 0.9444444444444444
m407 | 6.20 | 5.60 | 0.9032258064516128
m408 | 7.30 | 8.00 | 0.9125
m409 | 5.70 | 8.00 | 0.7125
m410 | 6.00 | 7.20 | 0.8333333333333333
m411 | 7.90 | 8.00 | 0.9875
m412 | 5.80 | 7.20 | 0.8055555555555556
m413 | 6.90 | 5.60 | 0.8115942028985507
m414 | 7.60 | 7.20 | 0.9473684210526316
m415 | 7.20 | 5.60 | 0.7777777777777777
m416 | 7.70 | 5.60 | 0.7272727272727273
m417 | 7.10 | 9.20 | 0.7717391304347826
m418 | 5.40 | 8.00 | 0.675
m419 | 8.70 | 8.50 | 0.9770114942528736
m420 | 7.30 | 7.20 | 0.9863013698630138
m421 | 5.30 | 8.00 | 0.6625
m422 | 8.20 | 5.60 | 0.6829268292682926
m423 | 7.60 | 5.60 | 0.736842105263158
m424 | 5.60 | 6.60 | 0.8484848484848485
m425 | 7.90 | 6.60 | 0.8354430379746834
m426 | 4.60 | 5.60 | 0.8214285714285714
m427 | 6.70 | 6.60 | 0.9850746268656716
m428 | 8.00 | 5.30 | 0.6625
m429 | 6.10 | 5.60 | 0.9180327868852459
m430 | 8.70 | 8.30 | 0.9540229885057473
m431 | 7.20 | 5.60 | 0.7777777777777777
m432 | 7.40 | 8.30 | 0.891566265060241
m433 | 8.70 | 8.00 | 0.9195402298850576
m434 | 3.80 | 8.00 | 0.475
m435 | 6.90 | 6.30 | 0.9130434782608695
m436 | 8.70 | 6.30 | 0.7241379310344829
m437 | 6.00 | 7.20 | 0.8333333333333333
m438 | 8.00 | 7.20 | 0.9
m439 | 7.60 | 8.30 | 0.9156626506024095
m440 | 5.70 | 8.00 | 0.7125
m441 | 7.80 | 4.90 | 0.6282051282051282
m442 | 5.70 | 5.60 | 0.9824561403508771
m443 | 6.90 | 5.60 | 0.8115942028985507
m444 | 7.10 | 6.60 | 0.9295774647887324
m445 | 8.40 | 6.60 | 0.7857142857142856
m446 | 7.20 | 5.60 | 0.7777777777777777
m447 | 4.60 | 8.00 | 0.575
m448 | 8.00 | 5.60 | 0.7
m449 | 5.80 | 5.60 | 0.9655172413793103
m450 | 4.80 | 5.60 | 0.8571428571428572
m451 | 6.40 | 6.60 | 0.9696969696969698
m452 | 6.20 | 8.00 | 0.775
m453 | 7.70 | 6.60 | 0.8571428571428571
m454 | 7.10 | 8.50 | 0.8352941176470587
m455 | 7.80 | 6.60 | 0.8461538461538461
m456 | 7.20 | 7.20 | 1.0
m457 | 9.30 | 7.20 | 0.7741935483870968
m458 | 5.70 | 9.20 | 0.6195652173913044
m459 | 8.00 | 8.30 | 0.9638554216867469
m460 | 4.90 | 8.00 | 0.6125
m461 | 6.30 | 7.20 | 0.875
m462 | 6.90 | 3.20 | 0.46376811594202894
m463 | 8.90 | 8.00 | 0.898876404494382
m464 | 6.20 | 6.30 | 0.9841269841269842
m465 | 8.40 | 5.60 | 0.6666666666666665
m466 | 2.50 | 7.20 | 0.3472222222222222
m467 | 7.20 | 5.60 | 0.7777777777777777
m468 | 5.40 | 8.50 | 0.6352941176470588
m469 | 6.30 | 5.60 | 0.8888888888888888
m470 | 4.20 | 8.00 | 0.525
m471 | 7.60 | 5.60 | 0.736842105263158
m472 | 7.00 | 8.00 | 0.875
m473 | 5.50 | 8.30 | 0.6626506024096386
m474 | 8.20 | 7.20 | 0.878048780487805
m475 | 3.60 | 5.60 | 0.6428571428571429
m476 | 6.80 | 7.20 | 0.9444444444444444
m477 | 6.90 | 7.20 | 0.9583333333333334
m478 | 7.80 | 7.20 | 0.9230769230769231
m479 | 6.70 | 5.60 | 0.835820895522388
m480 | 8.10 | 8.00 | 0.9876543209876544
m481 | 7.70 | 7.20 | 0.935064935064935
m482 | 8.70 | 5.60 | 0.6436781609195402
m483 | 6.20 | 7.20 | 0.8611111111111112
m484 | 7.60 | 7.20 | 0.9473684210526316
m485 | 6.80 | 8.50 | 0.8
m486 | 4.80 | 8.30 | 0.5783132530120481
m487 | 6.60 | 6.20 | 0.9393939393939394
m488 | 6.30 | 8.30 | 0.7590361445783131
m489 | 8.30 | 8.00 | 0.9638554216867469
m490 | 7.10 | 8.30 | 0.8554216867469878
m491 | 8.10 | 5.60 | 0.691358024691358
m492 | 7.60 | 7.20 | 0.9473684210526316
m493 | 7.80 | 7.20 | 0.9230769230769231
m494 | 7.20 | 5.60 | 0.7777777777777777
m495 | 6.00 | 8.00 | 0.75
m496 | 6.50 | 5.60 | 0.8615384615384615
m497 | 6.80 | 8.30 | 0.8192771084337349
m498 | 5.20 | 8.00 | 0.65
m499 | 6.60 | 5.60 | 0.8484848484848485
m500 | 7.60 | 8.50 | 0.8941176470588235
m501 | 7.10 | 8.00 | 0.8875
m502 | 8.50 | 5.60 | 0.6588235294117646
m503 | 7.50 | 5.60 | 0.7466666666666666
m504 | 8.90 | 8.00 | 0.898876404494382
m505 | 5.90 | 8.30 | 0.7108433734939759
m506 | 5.30 | 8.50 | 0.6235294117647059
m507 | 7.20 | 6.30 | 0.875
m508 | 6.10 | 5.60 | 0.9180327868852459
m509 | 8.10 | 8.30 | 0.9759036144578312
m510 | 5.20 | 8.00 | 0.65
m511 | 7.40 | 5.60 | 0.7567567567567567
m512 | 7.40 | 6.60 | 0.8918918918918918
m513 | 6.20 | 6.60 | 0.9393939393939394
m514 | 8.50 | 8.00 | 0.9411764705882353
m515 | 5.90 | 7.20 | 0.8194444444444444
m516 | 5.90 | 8.00 | 0.7375
m517 | 7.50 | 8.30 | 0.9036144578313252
m518 | 8.00 | 6.20 | 0.775
m519 | 7.50 | 6.20 | 0.8266666666666667
m520 | 6.70 | 8.30 | 0.8072289156626505
m521 | 5.60 | 7.20 | 0.7777777777777777
m522 | 8.40 | 6.60 | 0.7857142857142856
m523 | 5.50 | 8.00 | 0.6875
m524 | 7.80 | 5.60 | 0.7179487179487178
m525 | 7.80 | 8.00 | 0.975
m526 | 2.90 | 8.00 | 0.36250000000000004
m527 | 5.80 | 5.60 | 0.9655172413793103
m528 | 5.60 | 6.60 | 0.8484848484848485
m529 | 8.80 | 8.50 | 0.9659090909090908
m530 | 7.10 | 8.00 | 0.8875
m531 | 6.20 | 8.00 | 0.775
m532 | 6.80 | 6.60 | 0.9705882352941176
m533 | 6.20 | 8.00 | 0.775
m534 | 6.70 | 6.60 | 0.9850746268656716
m535 | 8.60 | 7.20 | 0.8372093023255814
m536 | 8.60 | 5.60 | 0.6511627906976745
m537 | 6.50 | 6.60 | 0.9848484848484849
m538 | 5.20 | 7.20 | 0.7222222222222222
m539 | 8.70 | 5.60 | 0.6436781609195402
m540 | 4.10 | 8.00 | 0.5125
m541 | 4.70 | 7.20 | 0.6527777777777778
m542 | 6.70 | 7.20 | 0.9305555555555556
m543 | 3.40 | 7.20 | 0.4722222222222222
m544 | 7.30 | 7.20 | 0.9863013698630138
m545 | 7.80 | 6.60 | 0.8461538461538461
m546 | 8.20 | 3.30 | 0.4024390243902439
m547 | 8.50 | 7.20 | 0.8470588235294118
m548 | 7.20 | 4.90 | 0.6805555555555556
m549 | 8.10 | 7.20 | 0.888888888888889
m550 | 7.70 | 6.60 | 0.8571428571428571
m551 | 4.60 | 8.00 | 0.575
m552 | 7.00 | 5.60 | 0.7999999999999999
m553 | 7.70 | 7.20 | 0.935064935064935
m554 | 5.40 | 7.20 | 0.75
m555 | 8.00 | 7.20 | 0.9
m556 | 6.80 | 5.60 | 0.8235294117647058
m557 | 6.20 | 8.30 | 0.7469879518072289
m558 | 8.50 | 8.00 | 0.9411764705882353
m559 | 6.30 | 7.20 | 0.875
m560 | 7.30 | 5.60 | 0.7671232876712328
m561 | 7.40 | 6.30 | 0.8513513513513513
m562 | 6.20 | 7.20 | 0.8611111111111112
m563 | 6.90 | 5.60 | 0.8115942028985507
m564 | 6.50 | 6.20 | 0.9538461538461539
m565 | 7.40 | 5.60 | 0.7567567567567567
